cod_ibge,nome_municipio,cod_microrregiao,nome_microrregiao,cod_mesorregiao,nome_mesorregiao,deng_2010,deng_2011,deng_2012,deng_2013,deng_2014,deng_2015,deng_2016,deng_2017,deng_2018,deng_2019,leiv_2010,leiv_2011,leiv_2012,leiv_2013,leiv_2014,leiv_2015,leiv_2016,leiv_2017,leiv_2018,leiv_2019,lept_2010,lept_2011,lept_2012,lept_2013,lept_2014,lept_2015,lept_2016,lept_2017,lept_2018,lept_2019,ltan_2010,ltan_2011,ltan_2012,ltan_2013,ltan_2014,ltan_2015,ltan_2016,ltan_2017,ltan_2018,ltan_2019,mala_2010,mala_2011,mala_2012,mala_2013,mala_2014,mala_2015,mala_2016,mala_2017,mala_2018,mala_2019
355140,Serra Azul,35014,Ribeirão Preto,3502,Ribeirão Preto,54,349,2,108,7,235,121,3,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355150,Serrana,35014,Ribeirão Preto,3502,Ribeirão Preto,540,915,47,530,53,448,683,20,9,814,0,0,0,0,0,0,0,2,3,0,0,2,1,2,3,2,1,2,4,2,1,5,2,3,3,4,5,3,3,2,0,0,1,1,0,0,0,0,0,0
355160,Serra Negra,35033,Amparo,3507,Campinas,2,4,1,4,40,256,33,0,0,19,0,0,0,0,0,0,0,0,0,0,9,38,11,11,12,14,3,11,10,15,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
355170,Sertãozinho,35014,Ribeirão Preto,3502,Ribeirão Preto,504,1283,66,589,237,1052,3117,9,25,1663,0,0,0,0,0,1,0,0,1,1,10,4,2,7,7,3,4,3,5,3,2,0,0,0,2,3,0,0,0,1,1,1,0,0,1,0,3,0,2,3
355180,Sete Barras,35055,Registro,3514,Litoral Sul Paulista,28,1,0,273,8,55,6,30,1,78,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1,6,1,3,0,7,7,12,8,5,4,5,0,0,1,2,0,0,1,0,0,0,0,0,0,1
355190,Severínia,35005,Catanduva,3501,São José do Rio Preto,120,3,6,212,30,190,65,4,3,815,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
355200,Silveiras,35052,Bananal,3513,Vale do Paraíba Paulista,1,7,2,4,1,18,1,1,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355210,Socorro,35033,Amparo,3507,Campinas,10,3,2,6,11,546,28,0,15,155,0,0,0,0,0,0,0,0,0,0,5,19,0,6,4,19,4,5,10,11,9,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355220,Sorocaba,35046,Sorocaba,3512,Macro Metropolitana Paulista,424,1782,27,719,450,56779,365,67,45,1082,0,1,1,1,3,2,0,6,8,6,117,144,77,92,76,131,82,82,77,87,4,9,15,13,9,8,3,4,10,2,3,8,6,8,4,2,3,1,3,3
355230,Sud Mennucci,35016,Andradina,3503,Araçatuba,26,6,2,147,17,431,35,7,10,534,0,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355240,Sumaré,35032,Campinas,3507,Campinas,1808,1508,357,2604,4759,14538,472,59,33,2876,2,0,0,0,0,1,1,1,1,0,45,172,32,40,75,47,33,24,34,35,4,1,2,3,4,1,1,4,0,2,0,0,1,0,3,0,0,0,0,1
355250,Suzano,35062,Mogi das Cruzes,3515,Metropolitana de São Paulo,42,18,11,17,45,638,476,28,37,544,0,0,0,0,0,1,0,0,0,0,39,39,29,20,24,18,24,14,20,15,0,0,1,1,1,2,1,0,0,0,3,5,1,0,1,0,1,3,3,0
355255,Suzanápolis,35016,Andradina,3503,Araçatuba,7,11,2,17,69,199,24,0,10,297,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355260,Tabapuã,35005,Catanduva,3501,São José do Rio Preto,17,5,16,89,15,721,12,8,9,637,0,1,1,0,0,0,0,0,0,0,1,2,3,5,2,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
355270,Tabatinga,35024,Araraquara,3505,Araraquara,516,15,9,108,7,326,290,4,4,363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355280,Taboão da Serra,35060,Itapecerica da Serra,3515,Metropolitana de São Paulo,512,156,119,108,1216,3362,408,80,58,362,0,4,0,1,1,0,0,0,1,0,26,18,25,16,40,18,13,20,14,18,2,1,1,1,0,0,1,1,0,2,2,1,2,0,1,0,0,0,3,0
355290,Taciba,35036,Presidente Prudente,3508,Presidente Prudente,8,0,0,108,2,18,21,3,3,22,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
355300,Taguaí,35040,Ourinhos,3510,Assis,38,0,1,0,0,32,6,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355310,Taiaçu,35013,Jaboticabal,3502,Ribeirão Preto,129,8,7,97,3,114,31,25,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355320,Taiúva,35013,Jaboticabal,3502,Ribeirão Preto,141,6,1,97,2,103,201,2,2,241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355330,Tambaú,35030,São João da Boa Vista,3507,Campinas,35,320,3,79,286,1767,48,9,14,23,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,1,2,0,1,1,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0
355340,Tanabi,35004,São José do Rio Preto,3501,São José do Rio Preto,474,51,7,435,228,1800,88,21,35,1709,0,1,0,1,0,0,0,1,2,3,1,3,2,3,1,2,5,2,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0
355360,Tapiratiba,35030,São João da Boa Vista,3507,Campinas,31,81,2,157,6,336,1,6,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
355365,Taquaral,35013,Jaboticabal,3502,Ribeirão Preto,9,1,1,24,1,38,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355370,Taquaritinga,35013,Jaboticabal,3502,Ribeirão Preto,1811,65,6,908,112,528,1603,15,162,4076,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,3,7,4,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
355380,Taquarituba,35041,Itapeva,3511,Itapetininga,5,1,0,1,3,65,1,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355390,Tarabai,35036,Presidente Prudente,3508,Presidente Prudente,5,4,1,7,16,69,17,0,0,12,0,0,0,1,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355395,Tarumã,35039,Assis,3510,Assis,9,4,4,39,154,527,17,1,4,190,0,0,0,0,0,0,0,0,0,2,2,3,0,1,5,6,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355400,Tatuí,35043,Tatuí,3511,Itapetininga,26,16,7,35,32,579,129,6,3,47,0,0,1,0,0,0,0,1,0,0,7,7,8,5,2,8,4,4,4,9,0,0,2,2,0,2,3,1,0,2,2,3,0,1,2,1,2,0,0,0
355410,Taubaté,35050,São José dos Campos,3513,Vale do Paraíba Paulista,4236,4413,90,566,9916,2466,3321,71,58,239,1,1,0,0,2,2,3,0,3,0,21,9,13,22,24,12,25,19,39,23,0,1,2,0,0,2,0,0,1,1,1,0,1,2,0,1,1,2,2,2
355430,Teodoro Sampaio,35036,Presidente Prudente,3508,Presidente Prudente,26,319,4,118,22,110,194,12,10,133,0,0,0,2,1,2,0,3,3,0,0,1,0,0,1,2,0,1,0,0,3,1,3,2,0,3,3,2,3,2,1,1,0,0,0,0,2,2,1,1
355440,Terra Roxa,35013,Jaboticabal,3502,Ribeirão Preto,60,5,1,58,8,121,10,3,1,229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355450,Tietê,35028,Piracicaba,3506,Piracicaba,13,8,4,51,22,365,94,4,2,26,0,0,0,1,0,0,0,0,0,0,3,1,4,4,0,1,1,4,8,5,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355465,Torre de Pedra,35043,Tatuí,3511,Itapetininga,1,1,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355470,Torrinha,35026,Rio Claro,3506,Piracicaba,3,4,1,3,24,38,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355475,Trabiju,35024,Araraquara,3505,Araraquara,3,1,0,4,58,133,2,1,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355480,Tremembé,35050,São José dos Campos,3513,Vale do Paraíba Paulista,164,160,15,75,995,419,695,8,12,54,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,3,4,4,0,0,0,0,0,2,3,0,1,1,1,0,0,0,0,0,0,3,0,0
355490,Três Fronteiras,35001,Jales,3501,São José do Rio Preto,119,74,2,24,8,202,58,3,4,172,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
355495,Tuiuti,35048,Bragança Paulista,3512,Macro Metropolitana Paulista,1,3,1,0,4,32,4,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355500,Tupã,35037,Tupã,3509,Marília,1319,191,10,2389,826,2413,104,5,8,6341,0,0,3,8,16,10,7,13,15,24,6,2,8,9,15,4,9,5,4,8,0,0,0,1,1,2,2,1,1,1,0,1,0,2,0,0,0,0,0,0
355510,Tupi Paulista,35034,Dracena,3508,Presidente Prudente,29,7,1,114,23,936,15,1,25,353,8,9,3,8,3,2,6,5,5,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,2,4,2,2,1,0,0,0,0,0,0,0,1,0,0
355520,Turiúba,35018,Birigui,3503,Araçatuba,29,0,1,21,26,84,19,1,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355530,Turmalina,35002,Fernandópolis,3501,São José do Rio Preto,2,4,0,40,11,49,23,0,2,111,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355535,Ubarana,35004,São José do Rio Preto,3501,São José do Rio Preto,105,2,1,13,92,237,108,4,8,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
355540,Ubatuba,35054,Caraguatatuba,3513,Vale do Paraíba Paulista,306,836,23,1165,1279,3130,304,127,42,1839,0,0,0,0,0,0,0,0,1,2,7,6,3,8,4,2,4,7,25,10,4,3,1,0,0,1,1,0,1,1,2,0,0,0,1,0,2,1,2,1
355550,Ubirajara,35020,Bauru,3504,Bauru,14,0,0,14,5,118,1,2,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355560,Uchoa,35004,São José do Rio Preto,3501,São José do Rio Preto,212,23,5,171,32,404,235,8,330,684,0,0,0,0,0,0,1,0,0,0,1,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355570,União Paulista,35007,Nhandeara,3501,São José do Rio Preto,3,7,1,3,0,23,20,4,5,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355580,Urânia,35001,Jales,3501,São José do Rio Preto,42,16,5,27,15,974,117,13,18,499,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,3,4,1,4,0,3,3,0,1
355600,Urupês,35008,Novo Horizonte,3501,São José do Rio Preto,49,3,3,39,11,196,65,10,17,185,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
355610,Valentim Gentil,35003,Votuporanga,3501,São José do Rio Preto,255,10,0,125,99,123,50,4,208,322,0,0,0,1,3,3,1,1,1,0,0,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
355620,Valinhos,35032,Campinas,3507,Campinas,81,99,47,88,306,1557,159,99,61,442,0,0,0,1,0,1,0,0,0,0,27,79,58,38,20,24,12,16,14,11,0,1,1,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0
355630,Valparaíso,35017,Araçatuba,3503,Araçatuba,252,9,6,65,42,467,46,1,6,344,0,1,0,0,1,5,1,3,2,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
355635,Vargem,35048,Bragança Paulista,3512,Macro Metropolitana Paulista,1,0,0,1,8,22,6,1,4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355640,Vargem Grande do Sul,35030,São João da Boa Vista,3507,Campinas,35,12,4,506,52,801,148,7,6,439,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,2,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355645,Vargem Grande Paulista,35060,Itapecerica da Serra,3515,Metropolitana de São Paulo,8,3,2,6,23,209,42,2,0,23,0,0,0,0,0,1,0,1,0,0,10,3,7,10,3,1,10,2,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
355650,Várzea Paulista,35047,Jundiaí,3512,Macro Metropolitana Paulista,20,86,46,56,511,1609,38,1,3,670,0,0,0,0,1,0,0,0,0,0,9,11,7,9,14,10,2,6,8,4,2,1,8,0,3,1,0,3,2,1,0,0,0,2,0,0,0,0,0,0
355660,Vera Cruz,35038,Marília,3509,Marília,10,2,0,37,14,400,12,0,0,108,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
355670,Vinhedo,35032,Campinas,3507,Campinas,30,26,33,67,193,963,45,6,5,126,0,0,0,0,0,0,0,0,0,0,23,28,29,24,13,8,12,5,4,6,0,0,2,1,1,2,1,0,0,1,0,2,0,1,1,0,0,0,2,0
355680,Viradouro,35013,Jaboticabal,3502,Ribeirão Preto,99,10,28,102,91,195,91,4,9,320,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355690,Vista Alegre do Alto,35013,Jaboticabal,3502,Ribeirão Preto,91,4,0,152,3,135,21,1,2,267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355695,Vitória Brasil,35001,Jales,3501,São José do Rio Preto,3,5,0,66,10,129,52,6,10,74,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355700,Votorantim,35046,Sorocaba,3512,Macro Metropolitana Paulista,96,290,10,278,39,1828,57,2,2,168,0,0,0,0,0,0,0,2,1,0,10,33,14,27,13,14,26,28,20,20,6,0,1,0,0,1,2,3,0,1,0,1,2,1,0,0,0,1,1,0
355710,Votuporanga,35003,Votuporanga,3501,São José do Rio Preto,1132,275,27,1425,2786,1319,838,35,223,6233,2,17,38,35,20,10,12,17,9,10,3,15,2,4,8,3,6,5,6,6,1,3,0,0,0,2,0,2,2,2,5,3,1,0,1,0,0,1,4,0
355715,Zacarias,35004,São José do Rio Preto,3501,São José do Rio Preto,9,0,8,19,86,179,9,1,1,114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
355720,Chavantes,35040,Ourinhos,3510,Assis,2,3,0,6,2,127,44,0,101,163,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,6,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
350075,Alambari,35042,Itapetininga,3511,Itapetininga,0,1,0,7,8,19,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
350310,Arandu,35022,Avaré,3504,Bauru,0,2,0,3,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350315,Arapeí,35052,Bananal,3513,Vale do Paraíba Paulista,0,1,0,0,0,95,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350430,Avaí,35020,Bauru,3504,Bauru,0,1,1,47,153,372,1,0,0,152,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350630,Bernardino de Campos,35040,Ourinhos,3510,Assis,0,12,0,5,3,66,3,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350660,Biritiba Mirim,35062,Mogi das Cruzes,3515,Metropolitana de São Paulo,0,3,0,1,5,39,36,4,3,154,0,0,0,0,0,0,0,0,0,0,4,4,3,4,1,0,0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
350690,Bofete,35023,Botucatu,3504,Bauru,0,1,0,1,2,17,43,1,0,2,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350730,Boracéia,35021,Jaú,3504,Bauru,0,1,1,7,18,34,51,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350800,Buri,35041,Itapeva,3511,Itapetininga,0,1,1,2,0,231,4,0,0,48,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350870,Caconde,35030,São João da Boa Vista,3507,Campinas,0,3,0,3,12,106,14,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,2,1,0,2,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
350995,Canas,35051,Guaratinguetá,3513,Vale do Paraíba Paulista,0,58,13,6,7,78,22,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351320,Cristais Paulista,35012,Franca,3502,Ribeirão Preto,0,17,8,14,3,2,22,5,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351512,Emilianópolis,35036,Presidente Prudente,3508,Presidente Prudente,0,1,2,48,1,2,13,2,2,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351540,Fartura,35040,Ourinhos,3510,Assis,0,4,0,2,1,156,4,1,0,183,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351760,Guapiara,35044,Capão Bonito,3511,Itapetininga,0,1,0,1,6,25,4,1,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
351925,Iaras,35022,Avaré,3504,Bauru,0,2,0,5,39,4,0,0,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
352020,Igaratá,35050,São José dos Campos,3513,Vale do Paraíba Paulista,0,2,1,2,5,135,15,0,2,5,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,1,3,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352060,Indiana,35036,Presidente Prudente,3508,Presidente Prudente,0,11,3,30,0,45,38,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352280,Itaporanga,35041,Itapeva,3511,Itapetininga,0,1,1,1,106,35,1,0,6,10,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352700,Lindóia,35033,Amparo,3507,Campinas,0,1,0,0,2,124,17,7,9,27,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352860,Manduri,35040,Ourinhos,3510,Assis,0,1,0,2,0,13,9,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353200,Morungaba,35048,Bragança Paulista,3512,Macro Metropolitana Paulista,0,9,1,5,9,39,11,4,3,12,0,0,0,0,0,0,0,1,0,0,3,6,8,3,2,0,12,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353215,Nantes,35039,Assis,3510,Assis,0,2,0,5,0,13,11,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353370,Ocauçu,35038,Marília,3509,Marília,0,1,0,5,6,44,8,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353450,Oscar Bressane,35038,Marília,3509,Marília,0,1,0,4,19,43,5,1,2,18,0,0,0,0,0,0,1,1,0,0,0,17,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353657,Paulistânia,35020,Bauru,3504,Bauru,0,1,0,0,0,19,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353680,Pedra Bela,35033,Amparo,3507,Campinas,0,1,0,0,5,9,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353700,Pedregulho,35012,Franca,3502,Ribeirão Preto,0,36,2,34,13,62,18,0,7,106,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
354110,Presidente Alves,35020,Bauru,3504,Bauru,0,1,0,47,4,23,4,0,1,104,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354323,Ribeirão dos Índios,35036,Presidente Prudente,3508,Presidente Prudente,0,1,2,18,1,50,7,2,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354350,Riversul,35041,Itapeva,3511,Itapetininga,0,2,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354550,Sandovalina,35036,Presidente Prudente,3508,Presidente Prudente,0,1,2,32,14,25,71,0,4,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
354625,Santa Cruz da Esperança,35015,Batatais,3502,Ribeirão Preto,0,6,2,5,0,20,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
354700,Santa Maria da Serra,35028,Piracicaba,3506,Piracicaba,0,4,10,25,46,19,6,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354820,Santo Antônio do Pinhal,35049,Campos do Jordão,3513,Vale do Paraíba Paulista,0,1,0,0,1,12,4,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
354830,Santo Expedito,35036,Presidente Prudente,3508,Presidente Prudente,0,1,4,6,0,8,10,1,0,67,0,1,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354860,São Bento do Sapucaí,35049,Campos do Jordão,3513,Vale do Paraíba Paulista,0,1,1,2,3,14,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
