cod_ibge,year,cases_deng,cases_lept,cases_mala,cases_leiv,cases_ltan
354140,2018,844,20,2,99,5
354140,2018,1,20,2,99,5
354150,2018,34,0,0,2,1
354160,2018,19,2,1,1,0
354165,2018,1,0,0,0,0
354170,2018,3,0,0,0,0
354190,2018,0,0,0,0,0
354200,2018,2,0,0,1,0
354210,2018,3,0,0,0,0
354220,2018,31,1,0,1,1
354240,2018,39,0,0,0,0
354250,2018,0,0,0,0,0
354260,2018,27,5,0,0,0
354270,2018,6,0,0,0,0
354290,2018,5,1,0,0,0
354310,2018,0,0,0,0,0
354320,2018,21,0,0,0,0
354330,2018,69,6,0,0,0
354340,2018,1529,38,12,10,13
354340,2018,6,38,12,10,13
354350,2018,0,0,0,0,0
354360,2018,79,0,0,0,0
354370,2018,46,0,0,0,0
354380,2018,28,0,0,1,1
354390,2018,281,9,0,0,0
354400,2018,13,2,0,0,0
354410,2018,0,0,0,0,0
354420,2018,32,0,0,0,0
354425,2018,51,0,0,0,1
354430,2018,0,0,0,0,1
354440,2018,16,0,0,0,0
354450,2018,31,0,0,0,0
354460,2018,3,0,0,0,0
354470,2018,2,0,0,0,0
354480,2018,7,0,0,0,0
354490,2018,15,0,0,0,0
354500,2018,2,0,0,0,0
354510,2018,11,0,0,0,1
354515,2018,13,2,0,0,0
354520,2018,531,21,1,0,0
354530,2018,34,2,0,0,0
354540,2018,1,0,0,0,0
354560,2018,48,0,1,0,0
354570,2018,15,0,0,0,0
354580,2018,159,8,0,0,1
354580,2018,1,8,0,0,1
354600,2018,5,0,0,0,0
354610,2018,3,0,0,0,0
354620,2018,5,0,0,0,0
354630,2018,22,0,0,0,0
354640,2018,94,3,0,0,0
354650,2018,8,0,0,0,0
354660,2018,72,1,0,0,0
354670,2018,34,9,0,0,0
354680,2018,28,5,0,1,2
354690,2018,9,0,0,0,0
354710,2018,7,0,0,0,0
354720,2018,3,0,1,0,0
354730,2018,60,10,0,0,0
354740,2018,1,0,0,0,0
354750,2018,41,0,0,0,0
354760,2018,21,0,0,0,0
354765,2018,11,0,0,0,0
354770,2018,12,0,0,0,0
354780,2018,279,39,2,2,0
354790,2018,2,0,0,0,0
354800,2018,931,21,0,0,1
354805,2018,6,0,0,1,0
354810,2018,4,0,0,0,0
354830,2018,0,0,0,0,0
354840,2018,8,0,0,0,0
354850,2018,597,82,5,0,3
354860,2018,7,1,0,0,0
354870,2018,897,61,1,1,0
354870,2018,4,61,1,1,0
354880,2018,94,21,0,1,0
354890,2018,747,9,0,0,5
354890,2018,6,9,0,0,5
354900,2018,13,2,0,0,0
354910,2018,86,3,0,0,0
354910,2018,1,3,0,0,0
354920,2018,0,0,0,0,0
354925,2018,49,0,0,0,0
354930,2018,0,0,0,0,0
354940,2018,409,0,0,2,1
354950,2018,2,0,0,0,0
354960,2018,1,0,0,0,0
354970,2018,33,1,1,0,0
354980,2018,4891,83,20,63,3
354980,2018,61,83,20,63,3
354990,2018,5973,118,9,4,1
354990,2018,42,118,9,4,1
354995,2018,0,0,0,0,0
355000,2018,0,0,0,0,0
355010,2018,5,1,0,0,0
355020,2018,6,1,0,0,0
355030,2018,10981,848,98,37,40
355030,2018,23,848,98,37,40
355040,2018,18,1,1,0,0
355060,2018,47,6,0,0,0
355070,2018,924,13,10,1,7
355070,2018,3,13,10,1,7
355080,2018,7,0,0,0,0
355090,2018,23,0,0,0,0
355100,2018,79,61,0,0,0
355110,2018,5,0,0,0,6
355130,2018,8,0,0,0,0
355140,2018,4,0,0,0,0
355150,2018,23,2,0,0,1
355160,2018,9,7,0,0,0
355170,2018,183,10,0,0,0
355170,2018,1,10,0,0,0
355180,2018,4,0,0,0,1
355190,2018,18,0,0,0,0
355200,2018,0,0,0,0,0
355210,2018,35,8,0,0,0
355220,2018,3658,107,7,8,9
355220,2018,24,107,7,8,9
355230,2018,33,1,0,0,0
355230,2018,2,1,0,0,0
355240,2018,199,15,0,0,0
355250,2018,58,12,1,0,0
355255,2018,19,0,0,0,0
355260,2018,56,1,0,0,1
355260,2018,1,1,0,0,1
355270,2018,20,1,0,0,0
355280,2018,18,18,1,1,0
355290,2018,6,0,0,0,0
355300,2018,1,0,0,0,0
355310,2018,2,0,0,0,0
355320,2018,5,0,0,0,0
355330,2018,25,0,0,0,2
355340,2018,85,1,0,0,0
355340,2018,1,1,0,0,0
355360,2018,4,2,0,0,0
355365,2018,5,1,0,0,0
355370,2018,226,2,0,0,0
355380,2018,1,0,0,0,0
355385,2018,0,1,0,0,0
355390,2018,1,0,0,0,0
355395,2018,7,0,0,0,0
355400,2018,57,4,0,0,0
355400,2018,1,4,0,0,0
355410,2018,1668,58,1,4,7
355410,2018,9,58,1,4,7
355430,2018,52,0,0,0,3
355440,2018,3,0,0,0,0
355450,2018,32,6,0,0,1
355460,2018,0,0,0,0,0
355465,2018,23,0,0,0,0
355470,2018,1,0,0,0,0
355475,2018,22,0,0,0,0
355480,2018,33,0,0,0,1
355490,2018,2,0,0,0,0
355500,2018,183,5,0,17,1
355500,2018,1,5,0,17,1
355510,2018,40,0,0,1,1
355510,2018,1,0,0,1,1
355520,2018,1,0,0,0,0
355530,2018,2,0,0,0,0
355535,2018,12,0,0,0,0
355540,2018,205,17,2,0,0
355550,2018,0,0,0,0,0
355560,2018,261,0,0,0,0
355560,2018,1,0,0,0,0
355570,2018,7,0,0,0,0
355580,2018,98,0,0,0,0
355580,2018,1,0,0,0,0
355600,2018,7,0,0,0,0
355610,2018,299,0,0,0,0
355620,2018,44,14,0,0,1
355630,2018,12,0,0,0,0
355640,2018,23,0,1,0,0
355645,2018,7,2,0,0,0
355650,2018,66,2,0,0,2
355650,2018,1,2,0,0,2
355660,2018,3,0,0,0,0
355670,2018,42,4,0,0,0
355680,2018,13,0,0,0,0
355690,2018,7,0,0,0,0
355695,2018,26,0,0,0,0
355700,2018,300,14,0,1,0
355700,2018,3,14,0,1,0
355710,2018,971,8,3,8,3
355710,2018,5,8,3,8,3
355715,2018,2,0,0,0,0
355720,2018,180,1,0,0,0
355730,2018,21,0,0,0,0
350075,2018,1,0,0,0,0
350270,2018,8,0,0,0,1
350310,2018,2,1,0,0,0
350535,2018,0,0,0,0,0
350990,2018,0,1,0,0,0
350995,2018,2,0,0,0,0
351512,2018,4,0,0,0,0
352020,2018,1,1,0,0,0
352280,2018,20,0,0,0,0
352660,2018,9,0,0,0,0
353090,2018,1,0,0,0,0
353215,2018,1,0,0,0,0
353380,2018,0,0,0,0,0
353680,2018,1,0,0,0,0
353850,2018,5,0,0,0,0
354050,2018,3,0,0,0,0
354180,2018,4,0,0,0,0
354230,2018,0,0,0,0,0
354280,2018,0,0,0,0,8
354323,2018,0,0,0,0,0
354550,2018,4,0,0,0,0
354625,2018,0,0,0,0,0
354700,2018,4,0,0,0,0
355050,2018,18,0,0,0,0
355120,2018,0,0,0,0,0
355495,2018,1,1,0,0,0
355590,2018,0,0,0,0,0
350060,2018,8,0,0,0,0
351260,2018,1,0,0,0,0
353282,2018,0,0,0,0,0
354820,2018,1,1,0,0,0
355420,2018,0,0,0,0,0
350540,2018,1,0,0,0,0
351565,2018,1,0,0,0,0
352215,2018,0,0,0,0,3
352265,2018,0,0,0,0,2
354010,2018,0,0,0,0,0
355350,2018,2,0,0,0,0
355635,2018,0,0,0,0,0
350945,2018,0,0,0,0,2
354325,2018,2,0,0,0,0
350315,2018,0,0,0,0,0
350715,2018,0,0,0,0,0
353170,2018,1,0,0,0,0
354300,2018,2,0,0,0,0
350010,2019,2753,3,0,15,2
350020,2019,149,0,0,0,0
350030,2019,1135,1,0,0,0
350040,2019,62,0,0,0,0
350050,2019,58,3,0,0,0
350055,2019,43,0,0,0,0
350070,2019,2753,2,0,0,0
350080,2019,67,0,0,0,0
350090,2019,104,0,0,0,0
350100,2019,45,0,0,0,0
350110,2019,63,0,0,0,0
350115,2019,38,0,0,0,0
350120,2019,76,0,0,0,0
350130,2019,301,0,0,0,0
350140,2019,63,0,0,0,0
350150,2019,31,0,0,0,0
350160,2019,7299,26,0,1,1
350170,2019,3111,9,0,1,0
350180,2019,435,0,0,0,0
350190,2019,817,89,0,0,1
350200,2019,27,0,0,0,0
350210,2019,5031,0,2,22,1
350220,2019,60,4,0,0,1
350230,2019,32,0,0,0,0
350240,2019,31,0,0,0,0
350250,2019,319,6,0,0,1
350260,2019,188,0,0,0,0
350275,2019,92,2,0,0,1
350280,2019,10554,0,1,51,5
350290,2019,24,1,0,0,0
350300,2019,260,0,0,0,0
350320,2019,26367,2,0,1,1
350330,2019,1088,27,0,0,1
350335,2019,63,0,0,0,0
350340,2019,374,0,0,0,0
350350,2019,7,0,0,0,0
350360,2019,34,0,0,0,0
350370,2019,83,0,0,0,0
350380,2019,203,2,0,0,0
350390,2019,2561,3,0,0,0
350395,2019,59,0,0,0,0
350400,2019,3588,30,0,1,1
350410,2019,827,15,0,0,2
350420,2019,727,0,0,0,0
350430,2019,143,0,0,0,0
350440,2019,163,0,0,0,1
350450,2019,112,3,0,0,0
350460,2019,1173,0,0,0,0
350470,2019,87,0,0,0,0
350480,2019,424,0,0,0,0
350490,2019,29,0,0,0,0
350500,2019,1,0,0,0,0
350510,2019,263,0,0,0,0
350520,2019,272,0,0,0,0
350530,2019,353,2,0,0,0
350550,2019,8353,8,0,5,1
350560,2019,1432,0,0,0,0
350570,2019,1884,49,0,1,0
350580,2019,567,0,0,5,1
350590,2019,983,4,0,0,1
350600,2019,38530,3,4,10,5
350610,2019,1864,8,0,1,0
350620,2019,32,0,0,0,0
350630,2019,222,1,0,0,0
350635,2019,239,16,1,0,1
350640,2019,796,0,0,0,0
350650,2019,10816,2,1,21,1
350660,2019,220,0,0,0,0
350670,2019,811,0,0,0,0
350680,2019,171,0,0,0,0
350690,2019,12,0,0,0,0
350700,2019,365,0,0,0,0
350710,2019,35,0,0,0,0
350720,2019,30,0,0,0,0
350730,2019,51,0,0,0,0
350740,2019,1156,0,0,0,0
350745,2019,182,0,0,0,0
350750,2019,413,17,0,1,6
350760,2019,241,27,0,0,2
350770,2019,188,0,0,6,0
350775,2019,54,0,0,0,0
350780,2019,1321,1,0,0,0
350790,2019,593,0,0,0,0
350800,2019,77,0,0,0,1
350810,2019,1042,2,0,2,0
350820,2019,199,0,0,0,0
350830,2019,41,0,0,0,0
350840,2019,135,0,3,0,1
350850,2019,1757,4,0,0,0
350860,2019,266,9,0,0,0
350870,2019,37,0,0,0,2
350880,2019,578,0,0,0,0
350890,2019,96,0,0,0,0
350900,2019,193,0,0,0,0
350910,2019,192,0,0,0,0
350920,2019,489,2,0,0,1
350925,2019,129,2,0,0,0
350930,2019,452,0,0,0,0
350940,2019,93,0,0,0,0
350950,2019,32163,216,13,4,8
350960,2019,344,4,0,0,0
350970,2019,6,4,0,0,0
350980,2019,252,1,0,0,0
351000,2019,632,7,0,0,0
351010,2019,37,0,0,0,2
351015,2019,101,0,0,0,0
351020,2019,135,3,0,1,0
351030,2019,115,2,0,0,0
351040,2019,926,4,0,0,1
351050,2019,8442,1,6,0,1
351060,2019,1988,16,0,0,0
351070,2019,594,0,0,0,0
351080,2019,557,0,0,0,0
351090,2019,1,0,0,0,0
351100,2019,1243,0,0,1,0
351110,2019,7097,29,1,0,2
351120,2019,568,0,0,0,0
351130,2019,800,0,0,0,0
351140,2019,9,0,0,0,0
351150,2019,131,0,0,0,0
351160,2019,15,0,0,0,0
351170,2019,89,0,0,1,0
351190,2019,102,0,0,0,0
351200,2019,823,0,0,0,0
351210,2019,402,0,0,0,0
351220,2019,470,9,0,1,0
351230,2019,155,1,0,0,0
351240,2019,234,2,0,1,0
351250,2019,264,0,0,0,0
351270,2019,13,0,0,0,0
351280,2019,155,0,0,0,0
351290,2019,160,0,0,0,0
351300,2019,369,19,0,2,0
351310,2019,557,0,0,0,0
351320,2019,56,0,0,0,0
351330,2019,163,0,0,0,0
351340,2019,506,7,0,0,0
351350,2019,513,36,0,0,1
351360,2019,4,0,0,0,0
351370,2019,169,0,0,0,0
351380,2019,1083,13,0,0,0
351385,2019,42,0,0,0,0
351390,2019,13,1,0,0,0
351400,2019,664,0,0,0,0
351410,2019,90,1,0,0,0
351420,2019,49,0,0,0,0
351430,2019,156,0,0,0,0
351440,2019,1480,4,0,19,2
351450,2019,276,0,0,0,0
351460,2019,160,0,0,0,0
351470,2019,40,0,0,0,0
351480,2019,34,0,0,0,17
351490,2019,103,1,0,1,0
351492,2019,108,0,0,0,0
351495,2019,183,0,0,0,0
351500,2019,306,8,0,0,0
351510,2019,4,4,0,0,1
351515,2019,668,0,0,0,0
351518,2019,272,5,0,0,1
351519,2019,86,0,0,0,0
351520,2019,620,0,0,0,0
351530,2019,20,0,0,0,0
351535,2019,352,0,0,0,0
351540,2019,359,0,0,0,0
351550,2019,4908,20,0,12,1
351560,2019,97,0,0,0,0
351570,2019,72,12,0,0,0
351580,2019,0,0,0,0,0
351590,2019,94,0,0,0,0
351600,2019,858,1,0,1,0
351610,2019,202,0,0,0,0
351620,2019,10128,26,0,1,2
351630,2019,1165,6,0,1,2
351640,2019,612,11,0,0,0
351650,2019,87,0,0,0,0
351660,2019,136,0,0,0,0
351670,2019,923,0,0,0,1
351680,2019,154,0,0,0,0
351685,2019,461,0,0,0,0
351690,2019,216,0,0,0,0
351700,2019,442,0,0,0,0
351710,2019,183,0,0,0,0
351720,2019,505,0,0,0,0
351730,2019,240,0,0,0,0
351740,2019,3848,0,0,0,0
351750,2019,831,1,0,0,0
351760,2019,5,0,0,0,0
351770,2019,401,0,0,0,0
351780,2019,651,0,0,0,0
351790,2019,206,0,0,0,0
351800,2019,83,0,0,0,0
351810,2019,181,0,0,0,0
351820,2019,1286,0,0,2,1
351830,2019,160,2,0,0,0
351840,2019,1372,16,1,0,0
351850,2019,17,0,0,0,1
351860,2019,771,0,0,0,1
351870,2019,1081,100,2,0,2
351880,2019,9443,142,1,3,6
351885,2019,240,0,0,0,1
351890,2019,62,0,0,0,0
351900,2019,445,0,0,0,0
351905,2019,65,0,0,0,2
351907,2019,3728,20,0,0,0
351910,2019,261,0,0,0,0
351920,2019,85,0,0,0,0
351925,2019,60,0,0,0,0
351930,2019,457,0,0,0,2
351940,2019,1308,0,0,0,0
351950,2019,328,0,0,0,0
351960,2019,789,1,0,0,0
351970,2019,46,15,0,0,0
351980,2019,83,0,0,0,0
351990,2019,59,0,0,0,1
352000,2019,220,0,0,0,0
352010,2019,848,0,0,0,0
352030,2019,91,0,0,0,0
352040,2019,1385,3,0,0,0
352042,2019,23,2,0,0,0
352044,2019,743,0,0,1,0
352050,2019,433,21,0,2,0
352060,2019,12,0,0,0,0
352070,2019,229,0,0,0,0
352080,2019,153,0,0,0,0
352090,2019,59,1,0,0,0
352100,2019,98,1,0,0,0
352110,2019,69,0,0,0,0
352115,2019,435,0,0,0,0
352120,2019,6,2,0,0,18
352130,2019,999,0,0,0,0
352140,2019,341,1,0,0,0
352150,2019,37,0,0,0,0
352160,2019,422,0,0,0,0
352170,2019,25,3,0,0,0
352180,2019,12,0,0,0,0
352190,2019,254,8,0,0,0
352200,2019,30,0,0,0,0
352210,2019,859,11,0,0,1
352220,2019,84,25,0,1,0
352230,2019,1267,10,0,2,1
352240,2019,84,6,0,0,4
352250,2019,229,11,0,0,0
352260,2019,1230,7,0,0,0
352270,2019,1294,0,0,0,0
352290,2019,1128,0,0,0,0
352300,2019,206,0,0,0,0
352310,2019,488,26,0,0,0
352320,2019,84,1,0,0,4
352330,2019,8,1,0,0,4
352340,2019,318,14,0,0,0
352350,2019,120,0,0,0,0
352360,2019,195,0,0,0,0
352370,2019,180,0,0,0,0
352380,2019,33,0,0,0,0
352390,2019,1150,19,0,1,3
352400,2019,99,2,0,0,1
352410,2019,2112,3,0,0,0
352420,2019,638,0,0,0,0
352430,2019,1631,3,0,0,0
352440,2019,2504,23,0,1,2
352450,2019,286,0,0,0,0
352460,2019,4,0,0,0,1
352470,2019,449,15,0,0,0
352480,2019,3233,5,1,3,0
352490,2019,1,0,0,0,0
352500,2019,250,0,0,0,1
352510,2019,182,1,0,0,2
352520,2019,42,0,0,0,0
352530,2019,3907,19,1,1,0
352540,2019,158,0,0,0,0
352550,2019,3,2,0,0,0
352560,2019,41,0,0,0,0
352570,2019,685,1,0,0,0
352580,2019,81,0,0,0,0
352585,2019,3,0,0,0,0
352590,2019,7184,22,0,0,1
352600,2019,233,1,0,0,2
352610,2019,19,0,0,0,2
352620,2019,0,0,0,0,0
352630,2019,4,0,0,0,0
352640,2019,76,0,0,0,1
352650,2019,149,0,0,0,0
352670,2019,3427,10,0,0,0
352680,2019,551,2,1,0,1
352690,2019,5732,34,0,0,0
352700,2019,24,1,0,1,0
352710,2019,3434,0,2,0,2
352720,2019,1234,12,0,0,1
352725,2019,149,0,0,0,0
352730,2019,163,7,0,0,1
352740,2019,717,0,0,2,0
352750,2019,20,0,0,0,0
352760,2019,236,0,0,0,0
352770,2019,45,0,0,0,0
352780,2019,16,0,0,0,0
352790,2019,42,0,0,0,0
352800,2019,123,4,0,0,0
352810,2019,448,0,0,0,0
352820,2019,78,0,0,0,0
352830,2019,128,0,0,0,0
352840,2019,69,2,0,0,0
352850,2019,373,5,1,0,1
352860,2019,67,2,0,0,0
352870,2019,342,0,0,0,0
352880,2019,193,5,1,1,0
352885,2019,79,1,0,0,0
352890,2019,159,0,0,1,0
352900,2019,6548,32,6,71,3
352910,2019,78,0,0,0,0
352920,2019,272,0,0,0,0
352930,2019,2805,5,0,0,0
352940,2019,998,37,1,1,1
352950,2019,651,0,0,0,0
352960,2019,157,0,0,0,0
352965,2019,9,0,0,0,0
352970,2019,132,0,0,0,0
352980,2019,311,0,0,0,0
352990,2019,142,1,0,0,2
353000,2019,127,1,0,0,0
353010,2019,2531,0,0,3,2
353020,2019,708,0,0,0,0
353030,2019,393,0,0,0,0
353040,2019,248,0,0,0,0
353050,2019,633,4,1,0,0
353060,2019,946,19,1,0,1
353070,2019,8034,43,0,0,1
353080,2019,5509,1,0,0,0
353100,2019,128,0,0,0,0
353110,2019,500,2,0,0,0
353120,2019,20,0,0,0,0
353130,2019,819,3,0,0,0
353140,2019,996,0,0,0,0
353150,2019,689,0,0,0,0
353160,2019,128,0,0,0,0
353180,2019,272,1,0,0,0
353190,2019,2423,0,0,1,0
353200,2019,28,0,0,0,0
353205,2019,209,1,0,0,0
353210,2019,195,0,0,0,0
353220,2019,138,0,0,0,0
353230,2019,1,2,3,0,0
353240,2019,15,1,0,0,3
353250,2019,670,0,0,1,0
353260,2019,625,0,0,0,0
353270,2019,60,0,0,0,0
353280,2019,657,0,0,0,0
353284,2019,51,0,0,0,0
353286,2019,28,0,0,0,0
353290,2019,804,0,0,0,0
353300,2019,672,0,0,1,0
353310,2019,70,0,0,1,0
353320,2019,214,0,0,1,0
353325,2019,81,0,0,0,0
353330,2019,142,0,0,0,0
353340,2019,1517,7,0,0,0
353350,2019,1386,0,0,0,0
353360,2019,305,0,0,0,0
353370,2019,8,0,0,0,0
353390,2019,5208,0,0,0,0
353400,2019,308,0,0,0,0
353410,2019,83,0,0,0,0
353420,2019,788,0,0,0,0
353430,2019,875,0,0,0,0
353440,2019,983,16,1,0,0
353450,2019,56,2,0,0,0
353460,2019,1372,6,0,10,0
353470,2019,1160,16,0,0,2
353475,2019,557,0,0,0,0
353480,2019,234,0,0,0,0
353490,2019,388,0,0,0,0
353500,2019,1067,0,0,0,0
353510,2019,333,0,0,0,3
353520,2019,359,0,0,0,0
353530,2019,262,2,0,0,0
353540,2019,902,0,0,0,0
353550,2019,1896,6,0,0,0
353560,2019,10,0,0,0,0
353570,2019,62,1,0,0,0
353580,2019,34,1,0,0,1
353590,2019,108,0,0,0,0
353600,2019,438,0,0,1,1
353610,2019,10,0,0,0,0
353620,2019,166,85,2,3,2
353625,2019,159,0,0,0,0
353630,2019,275,0,0,0,0
353640,2019,347,0,0,0,0
353650,2019,2899,68,0,0,0
353657,2019,19,0,0,0,0
353660,2019,1061,0,0,0,0
353670,2019,1475,14,0,0,0
353690,2019,96,1,0,0,0
353700,2019,98,0,0,0,0
353710,2019,2939,14,1,0,0
353715,2019,68,0,0,0,1
353720,2019,25,2,0,0,0
353730,2019,2696,0,3,21,0
353740,2019,742,0,0,7,0
353750,2019,8,0,0,0,0
353760,2019,479,14,0,0,2
353770,2019,159,0,0,0,2
353780,2019,49,3,0,0,2
353790,2019,29,0,0,0,0
353800,2019,1735,18,1,0,0
353810,2019,462,0,0,0,0
353820,2019,2,0,0,0,0
353830,2019,35,0,0,0,0
353860,2019,9,1,0,0,2
353870,2019,12706,130,0,0,2
353880,2019,116,1,0,0,2
353890,2019,1593,0,0,0,0
353900,2019,200,0,0,0,0
353910,2019,18,0,0,0,0
353920,2019,539,0,0,0,0
353930,2019,510,2,0,0,0
353940,2019,916,0,0,0,0
353950,2019,156,1,0,0,0
353960,2019,395,0,0,0,0
353970,2019,15,0,0,0,0
353980,2019,477,7,0,0,0
353990,2019,117,0,0,0,0
354000,2019,649,0,0,0,0
354020,2019,297,0,0,0,0
354025,2019,385,0,0,0,0
354030,2019,328,0,0,0,0
354040,2019,41,0,0,0,0
354060,2019,697,18,0,0,1
354070,2019,729,2,0,0,0
354075,2019,2898,3,0,0,0
354080,2019,1198,1,0,0,0
354085,2019,118,0,0,0,0
354090,2019,240,1,0,0,0
354100,2019,2142,25,1,0,1
354105,2019,7,0,0,0,0
354110,2019,136,0,0,0,0
354120,2019,110,0,0,0,0
354130,2019,1073,0,0,5,1
354140,2019,13185,17,2,64,3
354150,2019,751,0,0,3,0
354160,2019,1254,3,1,1,0
354165,2019,2,0,0,0,1
354170,2019,493,0,0,0,0
354190,2019,16,1,0,0,0
354200,2019,117,0,0,0,0
354210,2019,100,3,0,0,0
354220,2019,892,1,0,0,0
354240,2019,269,0,0,0,0
354250,2019,229,0,0,0,0
354260,2019,362,6,1,0,3
354270,2019,89,0,0,0,0
354290,2019,463,0,0,0,0
354310,2019,54,0,0,0,0
354320,2019,131,5,0,0,0
354330,2019,466,11,0,0,0
354340,2019,24243,38,17,6,23
354350,2019,1,0,0,0,0
354360,2019,16,0,0,0,0
354370,2019,689,0,0,0,2
354380,2019,676,0,0,0,3
354390,2019,3711,14,0,2,0
354400,2019,238,1,0,0,0
354410,2019,11,0,0,0,0
354420,2019,770,0,0,0,0
354425,2019,1590,0,0,0,1
354430,2019,9,0,0,0,0
354440,2019,91,0,0,0,1
354450,2019,282,1,0,0,0
354460,2019,23,0,0,0,0
354470,2019,191,0,0,0,0
354480,2019,346,0,0,0,0
354490,2019,229,0,0,0,0
354500,2019,14,0,0,0,0
354510,2019,231,0,0,2,2
354515,2019,61,1,0,0,0
354520,2019,1852,8,0,0,0
354530,2019,125,0,0,0,0
354540,2019,106,0,0,0,0
354560,2019,327,0,0,0,0
354570,2019,474,0,0,0,0
354580,2019,5656,7,0,0,0
354600,2019,44,0,0,0,0
354610,2019,125,0,0,0,0
354620,2019,78,3,0,0,0
354630,2019,128,1,0,0,0
354640,2019,1141,9,0,1,0
354650,2019,194,0,0,0,0
354660,2019,1506,2,1,2,1
354670,2019,274,4,0,0,0
354680,2019,109,7,0,0,2
354690,2019,185,0,0,0,0
354710,2019,56,0,0,0,0
354720,2019,40,0,0,0,0
354730,2019,255,6,0,0,1
354740,2019,180,0,0,0,0
354750,2019,124,0,0,0,0
354760,2019,159,0,0,0,0
354765,2019,181,0,0,0,0
354770,2019,544,0,0,0,0
354780,2019,978,52,1,5,0
354790,2019,17,0,0,0,0
354800,2019,126,22,0,0,0
354805,2019,142,0,0,0,0
354810,2019,4,0,0,0,0
354830,2019,78,0,0,0,0
354840,2019,97,0,0,0,0
354850,2019,1334,86,7,3,3
354860,2019,10,1,0,0,0
354870,2019,2515,57,3,0,0
354880,2019,375,14,3,1,0
354890,2019,9479,8,0,1,3
354900,2019,268,0,0,0,0
354910,2019,894,2,0,0,0
354920,2019,43,0,0,0,0
354925,2019,143,0,0,0,0
354930,2019,36,0,0,0,0
354940,2019,6039,2,0,1,0
354950,2019,255,0,0,0,0
354960,2019,1,0,0,0,0
354970,2019,293,2,0,0,0
354980,2019,50036,66,12,64,6
354990,2019,11788,101,2,4,0
354995,2019,0,0,0,0,0
355000,2019,30,0,0,0,1
355010,2019,138,0,0,0,0
355020,2019,105,6,0,0,1
355030,2019,53973,969,79,41,40
355040,2019,534,1,0,2,0
355060,2019,56,6,0,0,1
355070,2019,5284,2,7,0,1
355080,2019,35,0,0,0,0
355090,2019,799,1,0,0,0
355100,2019,284,41,0,1,1
355110,2019,15,0,0,0,0
355130,2019,97,0,0,0,0
355140,2019,631,0,0,0,0
355150,2019,720,0,0,0,0
355160,2019,76,11,0,0,2
355170,2019,2160,6,0,0,1
355180,2019,83,2,0,0,1
355190,2019,825,2,0,0,1
355200,2019,30,0,0,0,0
355210,2019,219,6,0,0,1
355220,2019,11765,121,3,9,5
355230,2019,845,0,0,0,0
355240,2019,3323,32,0,0,2
355250,2019,803,11,0,0,0
355255,2019,363,0,0,1,0
355260,2019,1107,0,0,0,0
355270,2019,412,0,0,0,0
355280,2019,223,12,0,0,1
355290,2019,87,0,0,0,0
355300,2019,70,0,0,0,0
355310,2019,207,0,0,0,0
355320,2019,226,0,0,0,0
355330,2019,41,1,0,0,0
355340,2019,2353,1,0,0,0
355360,2019,21,0,0,0,0
355365,2019,90,0,0,0,0
355370,2019,4259,1,0,0,0
355380,2019,50,0,0,0,0
355385,2019,3,0,0,0,0
355390,2019,28,0,0,0,0
355395,2019,241,1,0,0,0
355400,2019,289,8,1,0,2
355410,2019,2849,32,4,1,1
355430,2019,340,0,0,0,3
355440,2019,226,0,0,0,0
355450,2019,108,2,0,0,0
355460,2019,8,0,0,0,0
355465,2019,15,0,0,0,0
355470,2019,31,0,0,0,0
355475,2019,123,0,0,0,0
355480,2019,84,0,0,0,1
355490,2019,184,0,0,0,0
355500,2019,8279,10,0,26,0
355510,2019,610,0,0,1,1
355520,2019,61,0,0,0,1
355530,2019,140,0,0,0,0
355535,2019,506,0,1,0,0
355540,2019,3497,8,1,0,1
355550,2019,45,0,0,0,0
355560,2019,640,0,0,0,0
355570,2019,170,0,0,0,0
355580,2019,669,0,1,0,0
355600,2019,192,0,0,0,0
355610,2019,360,0,0,0,0
355620,2019,810,14,0,0,0
355630,2019,537,0,0,0,0
355640,2019,530,1,0,0,0
355645,2019,37,3,0,0,1
355650,2019,1453,1,0,0,1
355660,2019,141,0,0,0,0
355670,2019,928,7,0,0,0
355680,2019,391,0,0,0,0
355690,2019,287,0,0,0,0
355695,2019,89,0,0,0,0
355700,2019,883,14,0,0,0
355710,2019,10367,10,0,14,2
355715,2019,146,0,0,0,0
355720,2019,228,2,0,0,0
355730,2019,419,0,0,0,0
350075,2019,0,0,0,0,0
350270,2019,26,1,0,0,4
350310,2019,8,0,0,0,0
350535,2019,0,0,0,0,0
350990,2019,59,1,0,0,0
350995,2019,8,1,0,0,0
351512,2019,19,0,0,0,0
352020,2019,18,4,0,0,0
352280,2019,38,0,0,0,0
352660,2019,186,0,0,0,0
353090,2019,27,1,0,0,0
353215,2019,20,0,0,0,0
353380,2019,8,0,0,0,0
353680,2019,4,0,0,0,0
353850,2019,8,0,0,0,0
354050,2019,3,0,0,0,0
354180,2019,291,0,0,0,0
354230,2019,0,0,0,0,0
354280,2019,0,0,0,0,2
354323,2019,47,0,0,1,0
354550,2019,74,0,0,0,0
354625,2019,17,0,0,0,0
354700,2019,147,0,0,0,0
355050,2019,116,1,0,0,0
355120,2019,1,0,0,0,0
355495,2019,0,0,0,0,0
355590,2019,20,0,0,0,0
350060,2019,37,0,0,0,0
351260,2019,4,0,0,0,0
353282,2019,0,0,0,0,0
354820,2019,2,1,0,0,0
355420,2019,1,0,0,0,0
